order_id,customer_id,order_date,total_amount,status,payment_method,shipping_city,shipping_country
1405,104,2024-12-25,156.76,Completed,PayPal,West Kristybury,Namibia
1406,353,2024-08-26,110.04,Processing,Credit Card,South Dorothybury,Liberia
1407,219,2025-08-18,155.43,Completed,Bank Transfer,New Mary,Iceland
1408,249,2025-11-24,50.44,Completed,Credit Card,West Nancy,Antigua and Barbuda
1409,318,2026-02-27,80.7,Cancelled,Bank Transfer,New Charlotte,Puerto Rico
1410,255,2025-09-28,239.97,Processing,PayPal,Shawnfort,Greece
1411,282,2024-12-14,244.72,Cancelled,Credit Card,New Dennisfurt,Belarus
1412,426,2026-02-02,93.68,Completed,PayPal,South Tiffany,Qatar
1413,304,2025-09-11,68.55,Completed,Debit Card,Costachester,Lithuania
1414,469,2025-04-21,120.98,Completed,Debit Card,Lake Markfort,China
1415,308,2024-06-03,535.37,Completed,PayPal,Donnaport,Dominica
1416,154,2024-12-28,115.03,Processing,Credit Card,Elizabethland,Mexico
1417,265,2024-04-25,19.73,Processing,Bank Transfer,Kimberlytown,Thailand
1418,373,2025-07-28,13.33,Shipped,Bank Transfer,Davidshire,Tanzania
1419,246,2026-03-21,183.88,Completed,Bank Transfer,Ortizfort,Israel
1420,266,2025-07-10,33.94,Shipped,Debit Card,South Paul,Dominican Republic
1421,244,2025-03-26,39.06,Completed,Debit Card,Hendersonfort,North Macedonia
1422,115,2025-02-02,125.05,Processing,Credit Card,North Ericton,Peru
1423,329,2025-05-13,43.64,Completed,Bank Transfer,Guerreroberg,Saint Helena
1424,493,2025-08-22,74.37,Completed,Credit Card,New Amanda,Saint Pierre and Miquelon
1425,215,2025-11-09,45.81,Cancelled,PayPal,Susanmouth,Mongolia
1426,208,2024-10-09,82.75,Shipped,Credit Card,Garciafort,Senegal
1427,114,2025-05-08,138.06,Shipped,Credit Card,East Joycetown,Bermuda
1428,468,2025-07-12,162.86,Completed,PayPal,West Michael,Myanmar
1429,420,2025-10-11,196.07,Completed,Debit Card,Wilsonland,Hong Kong
1430,216,2024-04-22,322.92,Processing,Debit Card,South Nicholasside,Lebanon
1431,230,2024-10-09,57.74,Completed,PayPal,Nicholasfurt,Haiti
1432,428,2024-04-28,139.4,Cancelled,Credit Card,Haynesstad,Haiti
1433,181,2025-08-03,233.94,Completed,PayPal,Jenniferville,Pitcairn Islands
1434,207,2025-11-22,37.25,Completed,Credit Card,South Rose,Micronesia
1435,295,2026-03-09,142.61,Completed,Debit Card,New Louis,Saint Pierre and Miquelon
1436,155,2024-07-17,113.82,Completed,Debit Card,Port Michael,Czech Republic
1437,134,2024-12-07,113.08,Cancelled,Credit Card,Murrayport,Slovakia (Slovak Republic)
1438,377,2024-10-12,205.04,Shipped,PayPal,Moonville,Hungary
1439,319,2025-11-06,46.02,Completed,Bank Transfer,Andrewport,Georgia
1440,301,2025-03-10,38.35,Completed,PayPal,Rosalesshire,Antigua and Barbuda
1441,406,2025-11-21,13.22,Cancelled,PayPal,Port Erikachester,Mali
1442,172,2024-10-18,87.74,Shipped,Credit Card,Williamhaven,Martinique
1443,457,2025-08-06,21.71,Completed,Debit Card,West Jennifer,Palestinian Territory
1444,175,2024-06-12,56.64,Completed,PayPal,South Warren,New Zealand
1445,217,2024-05-28,13.47,Completed,Bank Transfer,New Samanthabury,Croatia
1446,478,2024-07-27,41.73,Completed,PayPal,Port Marissa,France
1447,366,2025-01-27,40.67,Shipped,Credit Card,Samanthaberg,Russian Federation
1448,166,2025-05-04,88.47,Completed,Credit Card,Jimenezport,Luxembourg
1449,250,2024-11-28,27.7,Cancelled,Bank Transfer,Port Joan,Portugal
1450,28,2024-09-15,273.73,Processing,Bank Transfer,Lake Angelaview,Finland
1451,157,2024-08-07,17.49,Completed,Debit Card,Hammondshire,Barbados
1452,439,2025-01-28,37.4,Completed,Credit Card,Mcdonaldside,Vietnam
1453,482,2024-09-17,264.9,Shipped,Debit Card,East Jamesmouth,Monaco
1454,463,2025-08-23,22.96,Completed,Debit Card,Port Daniellestad,Peru
1455,313,2024-05-11,192.1,Completed,Debit Card,South Kent,Indonesia
1456,184,2024-10-13,203.6,Shipped,Debit Card,North Kennethville,Vanuatu
1457,210,2026-03-30,38.95,Completed,Bank Transfer,South Andrea,Western Sahara
1458,69,2025-10-27,214.27,Completed,Debit Card,New Charles,Afghanistan
1459,68,2025-07-20,121.53,Completed,Bank Transfer,Torreston,New Zealand
1460,257,2025-03-22,93.39,Completed,PayPal,New Melissa,Solomon Islands
1461,355,2025-11-07,24.96,Shipped,Credit Card,Brentbury,Mexico
1462,56,2026-02-22,93.82,Completed,Bank Transfer,Amandastad,Bangladesh
1463,376,2024-12-23,111.21,Completed,Credit Card,Barajastown,Brazil
1464,276,2024-07-25,99.66,Processing,Bank Transfer,Walkerbury,Israel
1465,337,2024-11-14,102.24,Completed,Bank Transfer,New Jamesstad,Zambia
1466,363,2024-12-14,306.1,Processing,Credit Card,Lake Lisa,Bosnia and Herzegovina
1467,180,2025-08-24,41.81,Cancelled,Bank Transfer,Derrickshire,Dominican Republic
1468,389,2025-12-14,66.32,Processing,Credit Card,Lindseychester,Chile
1469,246,2025-11-23,181.58,Completed,Debit Card,Ortizfort,Israel
1470,230,2024-05-12,37.25,Completed,Bank Transfer,Nicholasfurt,Haiti
1471,265,2025-05-21,157.98,Completed,Bank Transfer,Kimberlytown,Thailand
1472,488,2025-12-17,114.94,Processing,Debit Card,Turnerview,Canada
1473,312,2025-02-28,90.1,Processing,Debit Card,Arellanoshire,Denmark
1474,199,2025-08-28,54.06,Shipped,Bank Transfer,South Carlaton,Ecuador
1475,270,2026-01-03,110.42,Processing,Credit Card,New Mark,Namibia
1476,44,2024-11-22,48.63,Shipped,Debit Card,Stephaniemouth,New Zealand
1477,421,2025-11-15,14.39,Shipped,Credit Card,Lake Marilynbury,France
1478,258,2024-04-30,136.6,Completed,Debit Card,North Sarahburgh,Kazakhstan
1479,220,2024-10-06,92.28,Completed,Credit Card,Brianchester,Djibouti
1480,347,2026-01-29,16.62,Completed,Bank Transfer,Williamsburgh,Tunisia
1481,56,2025-11-02,118.19,Processing,Credit Card,Amandastad,Bangladesh
1482,437,2024-12-25,34.93,Completed,Debit Card,North Kellihaven,Serbia
1483,490,2025-01-03,34.53,Completed,Debit Card,Henryberg,Central African Republic
1484,152,2024-10-17,187.08,Processing,Bank Transfer,South April,United States Minor Outlying Islands
1485,122,2024-09-18,49.19,Processing,Credit Card,Jessicaberg,Dominica
1486,104,2025-06-04,92.62,Completed,Credit Card,West Kristybury,Namibia
1487,15,2024-05-24,40.13,Completed,PayPal,Lake Larry,Paraguay
1488,10,2026-03-17,140.29,Shipped,Bank Transfer,Jamesmouth,Marshall Islands
1489,161,2026-03-25,103.76,Completed,PayPal,Meganshire,Armenia
1490,184,2025-09-10,73.66,Completed,Bank Transfer,North Kennethville,Vanuatu
1491,399,2024-10-21,110.64,Completed,PayPal,South Gabriel,Belarus
1492,115,2025-12-25,54.52,Completed,Bank Transfer,North Ericton,Peru
1493,437,2025-09-27,13.61,Completed,Credit Card,North Kellihaven,Serbia
1494,423,2025-10-04,114.86,Completed,PayPal,Port Joseph,Denmark
1495,396,2025-10-22,112.79,Processing,PayPal,New Rebecca,Guyana
1496,112,2024-10-01,25.77,Processing,Debit Card,Meganstad,Brazil
1497,249,2025-07-28,65.54,Cancelled,Credit Card,West Nancy,Antigua and Barbuda
1498,168,2026-02-18,109.52,Completed,Debit Card,Andersonview,Saint Lucia
1499,156,2025-02-02,44.1,Completed,Debit Card,Tannerside,Bulgaria
1500,356,2025-05-22,59.45,Processing,Bank Transfer,Port Vernonmouth,British Indian Ocean Territory (Chagos Archipelago)
1501,98,2024-12-17,31.38,Cancelled,Bank Transfer,Blankenshipport,Pakistan
1502,40,2024-09-01,134.64,Completed,Credit Card,Leonburgh,Palestinian Territory
1503,468,2025-03-21,55.02,Processing,Bank Transfer,West Michael,Myanmar
1504,324,2025-08-14,189.85,Processing,Bank Transfer,Maxview,San Marino
1505,4,2024-04-16,47.82,Shipped,Credit Card,New Kellystad,Morocco
1506,448,2024-06-01,161.56,Processing,PayPal,Whiteview,Svalbard & Jan Mayen Islands
1507,376,2026-02-16,131.39,Completed,Bank Transfer,Barajastown,Brazil
1508,210,2025-04-28,187.51,Processing,PayPal,South Andrea,Western Sahara
1509,135,2024-06-05,98.92,Completed,Credit Card,Brettfort,Tunisia
1510,57,2024-09-08,127.18,Processing,Credit Card,Cynthiamouth,Russian Federation
1511,358,2024-05-22,56.02,Cancelled,Bank Transfer,Port Shawn,Monaco
1512,448,2025-08-17,83.41,Processing,Debit Card,Whiteview,Svalbard & Jan Mayen Islands
1513,406,2024-07-30,165.32,Completed,PayPal,Port Erikachester,Mali
1514,36,2026-04-10,97.74,Completed,Debit Card,Samuelhaven,Brazil
1515,391,2024-09-17,11.45,Shipped,PayPal,New James,Saint Martin
1516,235,2024-07-18,131.51,Completed,PayPal,West Jeffreyhaven,Moldova
1517,110,2024-06-22,32.35,Shipped,Bank Transfer,Port Christopherchester,Bhutan
1518,2,2024-08-24,269.39,Processing,PayPal,South Bridget,Sudan
1519,418,2025-07-16,78.71,Cancelled,PayPal,West Gregoryhaven,Botswana
1520,86,2025-06-12,212.08,Shipped,Debit Card,Finleyfort,Tunisia
1521,251,2026-01-17,42.14,Shipped,Credit Card,Port Brian,Guernsey
1522,14,2025-12-20,73.47,Processing,PayPal,East Donna,Yemen
1523,165,2026-04-05,49.49,Completed,Bank Transfer,Wrightburgh,Suriname
1524,149,2024-09-17,96.29,Processing,Debit Card,North Emilyfurt,Haiti
1525,261,2024-10-12,98.36,Completed,Credit Card,North Heatherville,Tokelau
1526,13,2025-05-11,281.43,Completed,PayPal,Natashaport,Dominican Republic
1527,335,2024-06-11,54.43,Shipped,PayPal,South Marvinburgh,Germany
1528,415,2025-03-09,113.1,Completed,Bank Transfer,Jameshaven,Maldives
1529,55,2025-10-27,110.01,Processing,Credit Card,New Hannahbury,Bosnia and Herzegovina
1530,138,2025-04-09,77.67,Completed,Debit Card,North Justin,Switzerland
1531,172,2024-12-09,79.86,Processing,Debit Card,Williamhaven,Martinique
1532,340,2024-08-17,122.06,Processing,Credit Card,Port Richard,Denmark
1533,246,2025-10-24,87.22,Cancelled,Debit Card,Ortizfort,Israel
1534,125,2024-09-12,205.77,Completed,Debit Card,Marieland,Oman
1535,110,2024-10-19,72.16,Cancelled,Bank Transfer,Port Christopherchester,Bhutan
1536,121,2025-03-07,197.99,Completed,PayPal,South Monicamouth,Cyprus
1537,476,2024-08-27,178.29,Completed,PayPal,Jamesstad,Nepal
1538,428,2025-07-26,53.63,Processing,Bank Transfer,Haynesstad,Haiti
1539,284,2024-10-22,354.71,Shipped,PayPal,North Frank,Lao People's Democratic Republic
1540,406,2024-12-03,107.89,Completed,Credit Card,Port Erikachester,Mali
1541,245,2024-11-19,142.1,Completed,Debit Card,West Megan,Niger
1542,13,2025-07-03,92.71,Shipped,Bank Transfer,Natashaport,Dominican Republic
1543,155,2025-03-26,25.15,Shipped,Bank Transfer,Port Michael,Czech Republic
1544,8,2025-08-18,159.91,Completed,PayPal,West Donald,Samoa
1545,129,2024-09-15,112.14,Cancelled,Credit Card,West Christopher,Panama
1546,371,2024-11-09,253.45,Processing,Credit Card,Jamesmouth,Switzerland
1547,319,2026-02-10,35.2,Completed,Credit Card,Andrewport,Georgia
1548,342,2025-12-09,26.66,Cancelled,Credit Card,Lake Darrellmouth,Hong Kong
1549,213,2025-04-20,139.54,Completed,Credit Card,Hopkinstown,Albania
1550,72,2024-06-13,255.07,Completed,Debit Card,Benderhaven,Mauritius
1551,341,2025-01-16,188.29,Shipped,Bank Transfer,South Nancyview,Sierra Leone
1552,245,2025-02-15,46.96,Completed,Credit Card,West Megan,Niger
1553,136,2025-01-30,54.0,Cancelled,Bank Transfer,Whiteheadberg,Switzerland
1554,486,2024-08-20,117.74,Cancelled,Debit Card,New Amber,South Georgia and the South Sandwich Islands
1555,497,2025-04-12,149.97,Completed,PayPal,Christopherfurt,Saint Lucia
1556,450,2025-03-20,28.72,Completed,Bank Transfer,West Timothyport,Congo
1557,421,2025-03-06,59.45,Completed,PayPal,Lake Marilynbury,France
1558,425,2025-05-09,11.82,Completed,Credit Card,Port Barbara,Austria
1559,354,2025-07-29,48.48,Cancelled,Credit Card,North Dawnburgh,Madagascar
1560,212,2025-11-03,81.15,Shipped,Credit Card,Port Adamberg,Tajikistan
1561,366,2025-03-14,89.02,Processing,Bank Transfer,Samanthaberg,Russian Federation
1562,413,2025-11-23,113.09,Shipped,Debit Card,Port Dustinchester,Benin
1563,433,2024-08-11,155.68,Completed,PayPal,Hamptonmouth,Tuvalu
1564,411,2026-01-08,48.87,Cancelled,Credit Card,Kimfurt,Saint Pierre and Miquelon
1565,447,2025-12-19,40.53,Completed,PayPal,Steventon,Greenland
1566,24,2025-04-21,31.04,Shipped,Credit Card,New Carlosbury,Iraq
1567,165,2024-04-27,98.53,Processing,Credit Card,Wrightburgh,Suriname
1568,395,2025-11-24,127.26,Cancelled,Debit Card,Lake Jessica,Wallis and Futuna
1569,296,2025-02-02,103.11,Completed,PayPal,Port Vanessa,Turkmenistan
1570,60,2025-03-09,166.65,Shipped,Bank Transfer,New Stacyland,Dominican Republic
1571,372,2026-02-04,41.62,Completed,Debit Card,West Shane,Pitcairn Islands
1572,38,2024-06-15,139.89,Processing,Bank Transfer,Nguyenport,Micronesia
1573,240,2025-11-22,90.4,Completed,Bank Transfer,Vargasfurt,Albania
1574,437,2026-03-17,11.53,Processing,PayPal,North Kellihaven,Serbia
1575,131,2026-03-28,78.3,Cancelled,PayPal,West Kyleborough,Guam
1576,201,2024-12-01,35.66,Shipped,PayPal,Turnerton,Moldova
1577,493,2025-07-18,89.8,Completed,PayPal,New Amanda,Saint Pierre and Miquelon
1578,187,2025-06-03,49.31,Processing,PayPal,Morrisbury,Albania
1579,16,2024-08-08,205.28,Completed,PayPal,Andrewside,Denmark
1580,296,2025-06-15,71.41,Completed,PayPal,Port Vanessa,Turkmenistan
1581,410,2025-10-28,28.41,Completed,PayPal,Fischerchester,Micronesia
1582,43,2024-08-26,78.93,Completed,Debit Card,Robinsonhaven,Kyrgyz Republic
1583,279,2024-10-28,50.1,Completed,Credit Card,East Adam,Ireland
1584,33,2025-02-01,44.54,Processing,Debit Card,Port Jacqueline,Hong Kong
1585,425,2025-04-07,63.9,Cancelled,Bank Transfer,Port Barbara,Austria
1586,314,2024-12-05,43.46,Cancelled,PayPal,East Lindsey,Brunei Darussalam
1587,320,2025-03-30,225.47,Cancelled,Credit Card,Schroedermouth,Ethiopia
1588,17,2024-11-17,14.39,Processing,Debit Card,New Johnfort,Croatia
1589,364,2025-01-28,57.42,Completed,Credit Card,West Raymond,Guam
1590,7,2025-06-22,96.36,Completed,PayPal,Richardland,Croatia
1591,382,2025-07-26,208.94,Cancelled,PayPal,Lake Melaniestad,Vanuatu
1592,450,2025-04-20,29.48,Cancelled,PayPal,West Timothyport,Congo
1593,295,2024-06-06,181.51,Completed,Credit Card,New Louis,Saint Pierre and Miquelon
1594,217,2024-12-26,66.04,Shipped,Credit Card,New Samanthabury,Croatia
1595,128,2024-07-27,160.89,Completed,Debit Card,Schroederton,Somalia
1596,298,2025-10-19,50.66,Shipped,Debit Card,North Dylanberg,Singapore
1597,404,2025-04-11,40.3,Cancelled,Credit Card,Sandrashire,Bangladesh
1598,251,2024-09-11,167.73,Shipped,PayPal,Port Brian,Guernsey
1599,265,2024-08-10,45.9,Completed,Credit Card,Kimberlytown,Thailand
1600,335,2026-03-24,260.83,Processing,Debit Card,South Marvinburgh,Germany
1601,191,2024-09-06,135.49,Completed,Debit Card,New Seanstad,Belarus
1602,258,2024-04-15,58.54,Processing,Debit Card,North Sarahburgh,Kazakhstan
1603,121,2024-04-21,259.98,Completed,Debit Card,South Monicamouth,Cyprus
1604,383,2026-02-10,36.97,Cancelled,Credit Card,Shorttown,Lebanon
1605,45,2025-05-05,189.92,Completed,PayPal,Greenbury,Tajikistan
1606,206,2025-10-31,36.91,Completed,Credit Card,Susantown,Croatia
1607,497,2025-10-27,108.78,Completed,Credit Card,Christopherfurt,Saint Lucia
1608,362,2025-01-27,117.6,Processing,Debit Card,South Adam,Saint Pierre and Miquelon
1609,424,2025-04-28,36.52,Completed,Debit Card,Austinside,Armenia
1610,492,2025-02-20,102.87,Cancelled,Debit Card,New Jillfurt,Saint Helena
1611,289,2026-04-01,86.77,Shipped,Credit Card,Underwoodfurt,Luxembourg
1612,55,2025-02-28,119.01,Cancelled,PayPal,New Hannahbury,Bosnia and Herzegovina
1613,10,2026-04-12,51.48,Cancelled,PayPal,Jamesmouth,Marshall Islands
1614,227,2025-02-12,11.89,Completed,Credit Card,Lake Colleen,Nepal
1615,200,2025-11-09,60.56,Completed,Bank Transfer,Jimshire,Ghana
1616,467,2025-01-26,226.26,Completed,PayPal,Port Lynnview,Uruguay
1617,104,2025-02-04,238.03,Shipped,Bank Transfer,West Kristybury,Namibia
1618,222,2025-04-27,206.46,Cancelled,PayPal,Millerport,South Georgia and the South Sandwich Islands
1619,4,2024-12-07,329.86,Cancelled,Bank Transfer,New Kellystad,Morocco
1620,296,2025-08-22,15.97,Processing,Debit Card,Port Vanessa,Turkmenistan
1621,357,2025-07-12,104.69,Shipped,Debit Card,Port Christopherport,Tuvalu
1622,452,2024-06-06,112.5,Completed,Bank Transfer,West Kelli,Egypt
1623,263,2025-02-23,38.14,Cancelled,PayPal,New Debramouth,Guernsey
1624,497,2026-02-28,171.19,Processing,Credit Card,Christopherfurt,Saint Lucia
1625,331,2024-05-12,54.11,Completed,Debit Card,Meganside,Cocos (Keeling) Islands
1626,401,2026-03-28,97.08,Completed,Debit Card,East Bradleyshire,Nauru
1627,446,2024-07-17,147.93,Completed,Bank Transfer,Lake Samuel,Algeria
1628,207,2025-02-04,92.41,Processing,Debit Card,South Rose,Micronesia
1629,394,2026-04-06,263.28,Shipped,PayPal,Port Tamara,Nicaragua
1630,175,2025-06-25,71.0,Processing,Credit Card,South Warren,New Zealand
1631,237,2024-08-16,149.77,Processing,PayPal,Matthewborough,Mali
1632,473,2024-09-09,49.89,Cancelled,Bank Transfer,West Christopher,Montserrat
1633,245,2025-11-25,21.28,Processing,Debit Card,West Megan,Niger
1634,347,2025-03-16,126.39,Completed,Credit Card,Williamsburgh,Tunisia
1635,413,2024-10-27,179.36,Cancelled,PayPal,Port Dustinchester,Benin
1636,162,2025-12-02,31.3,Cancelled,PayPal,South Pamelaside,French Guiana
1637,199,2026-03-22,54.59,Processing,Debit Card,South Carlaton,Ecuador
1638,145,2025-11-16,53.53,Completed,Debit Card,Haysside,Lebanon
1639,67,2025-10-24,21.57,Processing,PayPal,North Angela,Israel
1640,115,2025-01-07,177.4,Completed,PayPal,North Ericton,Peru
1641,235,2025-05-12,114.44,Completed,Credit Card,West Jeffreyhaven,Moldova
1642,146,2025-10-14,65.1,Processing,PayPal,Port Michealfurt,Samoa
1643,126,2025-04-26,72.04,Completed,Credit Card,South Reginashire,Pakistan
1644,300,2025-08-18,245.95,Completed,PayPal,Lake Brianna,China
1645,19,2025-09-28,69.57,Completed,Debit Card,South Jessicaville,Egypt
1646,136,2025-01-22,166.65,Completed,PayPal,Whiteheadberg,Switzerland
1647,56,2025-10-04,102.03,Processing,PayPal,Amandastad,Bangladesh
1648,245,2024-05-26,139.12,Cancelled,Credit Card,West Megan,Niger
1649,464,2025-08-30,125.46,Completed,PayPal,Dianeside,Netherlands Antilles
1650,336,2025-02-05,80.78,Cancelled,Debit Card,Gloverland,Bulgaria
1651,128,2026-04-01,26.41,Cancelled,Debit Card,Schroederton,Somalia
1652,416,2025-03-07,136.66,Completed,Debit Card,West Kimberlystad,Paraguay
1653,220,2025-11-04,134.94,Completed,Debit Card,Brianchester,Djibouti
1654,473,2024-10-20,33.14,Completed,PayPal,West Christopher,Montserrat
1655,296,2024-10-17,115.36,Cancelled,PayPal,Port Vanessa,Turkmenistan
1656,356,2025-04-18,370.6,Cancelled,Bank Transfer,Port Vernonmouth,British Indian Ocean Territory (Chagos Archipelago)
1657,456,2024-05-08,27.7,Processing,PayPal,Ambermouth,Afghanistan
1658,32,2026-03-28,115.47,Processing,Bank Transfer,East Michelle,South Georgia and the South Sandwich Islands
1659,396,2026-01-03,138.24,Processing,Bank Transfer,New Rebecca,Guyana
1660,13,2025-01-17,14.58,Cancelled,PayPal,Natashaport,Dominican Republic
1661,20,2025-08-15,21.74,Completed,Debit Card,South Lindseyside,Bolivia
1662,314,2025-10-12,220.55,Completed,Bank Transfer,East Lindsey,Brunei Darussalam
1663,94,2025-09-19,20.02,Cancelled,PayPal,Markchester,China
1664,387,2024-05-03,173.73,Cancelled,Bank Transfer,Newmanland,French Guiana
1665,401,2025-10-05,108.38,Cancelled,Bank Transfer,East Bradleyshire,Nauru
1666,44,2025-09-11,16.68,Completed,Credit Card,Stephaniemouth,New Zealand
1667,460,2025-08-26,44.1,Processing,Bank Transfer,North Sarahborough,Palau
1668,228,2024-08-04,107.28,Cancelled,Debit Card,Brockmouth,Kazakhstan
1669,147,2024-10-31,151.01,Processing,PayPal,Lauriechester,Belgium
1670,457,2025-07-26,220.35,Processing,Credit Card,West Jennifer,Palestinian Territory
1671,492,2025-03-31,130.82,Completed,Debit Card,New Jillfurt,Saint Helena
1672,71,2025-09-22,225.05,Cancelled,Debit Card,West Margaret,Barbados
1673,226,2024-08-04,171.86,Completed,Bank Transfer,Josephberg,Bahrain
1674,282,2024-10-26,254.17,Shipped,Debit Card,New Dennisfurt,Belarus
1675,214,2024-10-21,142.49,Completed,Credit Card,Drakeburgh,Botswana
1676,73,2025-07-23,168.03,Processing,Debit Card,North Jeremyshire,Namibia
1677,80,2025-07-05,72.02,Shipped,PayPal,South James,Netherlands Antilles
1678,458,2025-09-08,120.78,Shipped,Credit Card,Marcusmouth,Bouvet Island (Bouvetoya)
1679,175,2026-01-25,247.02,Completed,Credit Card,South Warren,New Zealand
1680,407,2024-08-15,108.51,Completed,Bank Transfer,Bellshire,Bolivia
1681,194,2024-04-21,168.67,Completed,PayPal,New Charles,Jamaica
1682,390,2024-07-11,21.07,Completed,Debit Card,Nataliemouth,Kiribati
1683,345,2025-12-01,10.62,Cancelled,Credit Card,New Tylerborough,Portugal
1684,44,2024-06-22,104.49,Processing,Bank Transfer,Stephaniemouth,New Zealand
1685,2,2025-08-25,53.74,Cancelled,Bank Transfer,South Bridget,Sudan
1686,249,2025-10-16,101.79,Completed,Credit Card,West Nancy,Antigua and Barbuda
1687,242,2026-03-25,56.8,Completed,Debit Card,West Michaelmouth,Niger
1688,375,2025-02-04,61.25,Shipped,Bank Transfer,South Amy,Iraq
1689,43,2025-02-14,16.97,Cancelled,Credit Card,Robinsonhaven,Kyrgyz Republic
1690,475,2025-10-12,206.89,Processing,Credit Card,East Charles,Singapore
1691,191,2025-07-11,12.87,Completed,Bank Transfer,New Seanstad,Belarus
1692,84,2026-03-12,107.02,Cancelled,PayPal,South Tammie,Brunei Darussalam
1693,318,2024-06-13,63.09,Shipped,Bank Transfer,New Charlotte,Puerto Rico
1694,346,2025-05-19,153.61,Cancelled,Bank Transfer,Hernandezland,Slovakia (Slovak Republic)
1695,384,2026-03-19,24.72,Completed,PayPal,West Erica,United States Virgin Islands
1696,197,2024-09-05,92.56,Cancelled,Credit Card,Port Andrewport,Kyrgyz Republic
1697,208,2026-02-21,62.9,Completed,Bank Transfer,Garciafort,Senegal
1698,150,2025-03-06,170.85,Completed,PayPal,East Carlosstad,Guyana
1699,445,2024-08-18,242.78,Shipped,Bank Transfer,Nelsonfort,Comoros
1700,195,2026-01-16,104.31,Processing,Credit Card,West Robertberg,Seychelles
1701,429,2025-03-09,85.56,Processing,Bank Transfer,Lindaside,Jersey
1702,155,2024-10-25,184.45,Processing,Credit Card,Port Michael,Czech Republic
1703,141,2025-10-01,152.12,Completed,Debit Card,West Ruben,Nicaragua
1704,258,2024-12-02,57.48,Shipped,Debit Card,North Sarahburgh,Kazakhstan
1705,228,2025-05-05,53.13,Completed,Bank Transfer,Brockmouth,Kazakhstan
1706,108,2025-05-31,46.29,Completed,PayPal,Wagnerchester,Bolivia
1707,499,2025-09-05,107.77,Shipped,Debit Card,East Adam,Serbia
1708,410,2026-03-01,244.64,Cancelled,Debit Card,Fischerchester,Micronesia
1709,306,2025-02-03,148.46,Completed,PayPal,Lake Charles,Western Sahara
1710,27,2025-07-11,58.94,Cancelled,Credit Card,Cherylhaven,Algeria
1711,450,2024-12-07,287.42,Completed,PayPal,West Timothyport,Congo
1712,5,2025-11-03,152.4,Completed,Credit Card,South Joshuastad,Central African Republic
1713,368,2025-02-25,41.18,Processing,Debit Card,West Karen,Central African Republic
1714,241,2025-11-17,14.54,Cancelled,Bank Transfer,West Mark,Kuwait
1715,157,2026-02-21,41.05,Shipped,Bank Transfer,Hammondshire,Barbados
1716,491,2026-03-30,117.41,Completed,PayPal,Port James,Christmas Island
1717,42,2025-10-29,55.53,Completed,Debit Card,Lake Heather,Lithuania
1718,177,2026-02-16,74.55,Completed,Bank Transfer,East Joshua,French Southern Territories
1719,318,2024-06-20,68.74,Processing,Bank Transfer,New Charlotte,Puerto Rico
1720,482,2024-07-05,38.85,Shipped,Debit Card,East Jamesmouth,Monaco
1721,453,2025-08-19,107.91,Shipped,PayPal,Lake Amanda,Botswana
1722,370,2025-06-30,249.15,Processing,Credit Card,Heatherton,Vanuatu
1723,358,2025-12-06,81.66,Processing,Credit Card,Port Shawn,Monaco
1724,57,2025-12-22,116.65,Completed,Debit Card,Cynthiamouth,Russian Federation
1725,209,2025-01-04,252.36,Completed,Credit Card,North Jose,Vietnam
1726,495,2026-01-04,55.91,Shipped,Debit Card,East Kimberlyside,Burkina Faso
1727,266,2024-07-31,338.63,Completed,PayPal,South Paul,Dominican Republic
1728,128,2024-11-06,129.06,Completed,PayPal,Schroederton,Somalia
1729,414,2025-11-14,134.34,Cancelled,Debit Card,Jenniferton,Yemen
1730,234,2024-09-21,77.73,Completed,Credit Card,Lake Cheyenne,Mongolia
1731,108,2026-04-04,123.75,Processing,Credit Card,Wagnerchester,Bolivia
1732,464,2025-11-14,54.99,Shipped,Debit Card,Dianeside,Netherlands Antilles
1733,263,2025-02-15,160.13,Shipped,Credit Card,New Debramouth,Guernsey
1734,268,2025-10-06,21.55,Completed,PayPal,New Carlosview,Cuba
1735,174,2024-12-07,123.18,Completed,Bank Transfer,Hernandezbury,Antigua and Barbuda
1736,222,2024-04-16,42.4,Processing,Debit Card,Millerport,South Georgia and the South Sandwich Islands
1737,200,2024-08-20,183.76,Processing,Debit Card,Jimshire,Ghana
1738,230,2026-01-06,31.77,Completed,PayPal,Nicholasfurt,Haiti
1739,430,2025-04-28,58.0,Cancelled,Bank Transfer,Taylorhaven,Martinique
1740,47,2024-04-13,115.42,Cancelled,Bank Transfer,North Robert,Greenland
1741,268,2024-06-26,329.09,Shipped,Debit Card,New Carlosview,Cuba
1742,96,2024-06-05,94.26,Shipped,Credit Card,Coffeyside,Haiti
1743,370,2025-12-03,155.22,Completed,Bank Transfer,Heatherton,Vanuatu
1744,230,2025-10-04,52.15,Processing,Credit Card,Nicholasfurt,Haiti
1745,490,2025-03-02,57.36,Cancelled,PayPal,Henryberg,Central African Republic
1746,422,2025-05-24,59.99,Completed,Debit Card,Jefferyshire,Ethiopia
1747,246,2025-03-01,47.44,Completed,PayPal,Ortizfort,Israel
1748,440,2025-09-02,42.61,Shipped,PayPal,Millsside,Georgia
1749,174,2024-11-21,222.95,Processing,Bank Transfer,Hernandezbury,Antigua and Barbuda
1750,113,2025-11-02,58.66,Cancelled,Bank Transfer,Anthonyview,Reunion
